Stethoscope	ECG
-0.0897217	0.0201416
-0.0424194	0.0222778
-0.015564	0.0256348
-0.045166	0.0296021
-0.111084	0.0326538
-0.159607	0.0335693
-0.14679	0.0341797
-0.0750732	0.0378418
0.0201416	0.0457764
0.0888062	0.0567627
0.105591	0.065918
0.0848389	0.0680542
0.0521851	0.0674438
0.00671387	0.0698853
-0.0372314	0.0732422
-0.0567627	0.0717163
-0.0335693	0.0643921
0.0195313	0.0521851
0.0637817	0.0375366
0.0750732	0.0198364
0.0488281	0.00701904
0.00823975	0.00366211
-0.0201416	0.00549316
-0.0390625	0.00671387
-0.0494385	0.00732422
-0.0463867	0.0112915
-0.0262451	0.0216675
-0.00488281	0.0369263
0.0112915	0.0460815
0.0204468	0.0427246
0.0186157	0.0314331
0.0115967	0.017395
0.0115967	0.00244141
0.017395	-0.00610352
-0.00244141	-0.00488281
-0.0326538	-0.00305176
-0.0457764	-0.00701904
-0.0296021	-0.0152588
-0.0012207	-0.0198364
0.0140381	-0.0152588
0.00274658	-0.00488281
-0.0149536	0.00579834
-0.00457764	0.0146484
0.0311279	0.0192261
0.0592041	0.0189209
0.0610352	0.0192261
0.0393677	0.0265503
0.00640869	0.0408936
-0.0222778	0.0588989
-0.0311279	0.0753784
-0.0238037	0.0878906
-0.00671387	0.098877
0.00335693	0.11261
0.00793457	0.127563
0.00305176	0.133972
-0.0143433	0.132751
-0.0259399	0.131836
-0.0262451	0.133972
-0.0274658	0.139465
-0.0204468	0.142517
-0.000915527	0.137939
0.00915527	0.13031
-0.00915527	0.125122
-0.017395	0.123596
-0.000610352	0.122375
0.0317383	0.119019
0.0402832	0.111389
0.0289917	0.102844
0.0167847	0.0973511
-0.00579834	0.0897217
-0.0088501	0.0756836
-0.00274658	0.0558472
0.0128174	0.0280762
-0.00274658	-0.00732422
-0.0314331	-0.0363159
-0.0161743	-0.0515747
0.0158691	-0.0613403
0.0286865	-0.0714111
0.0088501	-0.0802612
-0.0170898	-0.0836182
-0.0265503	-0.0817871
-0.0286865	-0.0769043
-0.0186157	-0.0680542
0.00549316	-0.0549316
0.0308228	-0.0457764
0.0445557	-0.0442505
0.0411987	-0.0479126
0.0167847	-0.0540161
-0.0170898	-0.0579834
-0.0473022	-0.0546265
-0.0674438	-0.0460815
-0.0753784	-0.0372314
-0.0665283	-0.0286865
-0.0234985	-0.0213623
0.0354004	-0.0180054
0.0640869	-0.020752
0.0561523	-0.0274658
0.0308228	-0.0357056
0.00732422	-0.0445557
0	-0.0521851
0.010376	-0.0610352
0.0234985	-0.0714111
0.0228882	-0.0796509
0.0112915	-0.0796509
-0.00396729	-0.0735474
-0.0305176	-0.0708008
-0.0375366	-0.0765991
-0.00640869	-0.0875854
0.0442505	-0.0970459
0.108337	-0.100403
0.143127	-0.0994873
0.134888	-0.098877
0.0735474	-0.100098
-0.0317383	-0.0930786
-0.143127	-0.0668335
-0.211792	-0.0198364
-0.222778	0.0396729
-0.167542	0.106506
-0.0756836	0.177307
-0.000915527	0.248413
0.0201416	0.31311
-0.00396729	0.360413
-0.0482178	0.382996
-0.0897217	0.377502
-0.0778198	0.34729
0.0164795	0.299377
0.159302	0.228882
0.302734	0.13916
0.347595	0.039978
0.365906	-0.0610352
0.2005	-0.149841
0.0671387	-0.21637
-0.215149	-0.264282
-1.38062	-0.299683
-1.99707	-0.319824
-0.749817	-0.321655
1.539	-0.309143
3.35938	-0.289001
3.32245	-0.264587
1.03607	-0.237427
-1.94366	-0.208435
-3.45947	-0.178223
-2.81036	-0.14801
-0.809326	-0.119629
0.952759	-0.0973511
1.09772	-0.0802612
0.137024	-0.0689697
-0.334473	-0.0619507
0.328674	-0.0570679
1.17279	-0.0546265
1.11359	-0.0558472
0.25177	-0.062561
-0.631104	-0.0717163
-0.988464	-0.0802612
-0.680847	-0.0869751
0.010376	-0.0915527
0.622864	-0.0930786
0.84198	-0.0921631
0.593262	-0.0918579
0.0366211	-0.0906372
-0.512695	-0.0918579
-0.750427	-0.0952148
-0.623779	-0.0958252
-0.307312	-0.090332
0.00946045	-0.0805664
0.237732	-0.0656128
0.299683	-0.0442505
0.184326	-0.027771
0.0494385	-0.0189209
0.0106812	-0.00854492
0.03479	0.00457764
0.0720215	0.0134277
0.0857544	0.0131226
0.0540161	0.00305176
-0.0109863	-0.0115967
-0.0817871	-0.0241089
-0.103149	-0.0320435
-0.0442505	-0.038147
0.0283813	-0.0439453
0.0274658	-0.0476074
-0.017395	-0.0506592
-0.0354004	-0.0549316
-0.00762939	-0.0576782
0.0265503	-0.0521851
0.038147	-0.0393677
0.0393677	-0.027771
0.0549316	-0.0216675
0.0552368	-0.0210571
0.0302124	-0.0183105
0.00518799	-0.010376
-0.0137329	-0.00183105
-0.0216675	0.00640869
-0.00823975	0.0125122
0.0115967	0.015564
0.00793457	0.0180054
-0.0610352	0.0219727
-0.132141	0.0253296
-0.110779	0.0296021
-0.0521851	0.0384521
-0.000610352	0.0494385
0.050354	0.0585938
0.0695801	0.0704956
0.0442505	0.0854492
-0.0134277	0.0949097
-0.0628662	0.0952148
-0.0595093	0.090332
-0.00518799	0.0817871
0.0497437	0.0695801
0.0735474	0.0567627
0.0692749	0.0454712
-0.0109863	0.0387573
-0.0704956	0.03479
-0.0732422	0.0320435
0.00976563	0.03479
0.107727	0.0411987
0.0860596	0.0457764
-0.00854492	0.0488281
-0.0674438	0.0518799
-0.0448608	0.0579834
0.0213623	0.0653076
0.0494385	0.0680542
0.00915527	0.0680542
-0.0405884	0.0723267
-0.0402832	0.0839233
-0.00579834	0.0964355
0.0228882	0.104065
0.0262451	0.106812
-0.000915527	0.110474
-0.039978	0.115967
-0.0473022	0.117798
-0.00549316	0.11322
0.0482178	0.105896
0.0595093	0.101318
0.0317383	0.0921631
-0.0088501	0.0762939
-0.0366211	0.0646973
-0.0189209	0.0570679
0.0320435	0.0524902
0.057373	0.0518799
0.039978	0.0488281
0.00488281	0.0387573
-0.0241089	0.0253296
-0.0457764	0.0109863
-0.0415039	0.000305176
-0.00701904	-0.00488281
0.0213623	-0.00640869
0.0241089	-0.0088501
0.020752	-0.0119019
0.00976563	-0.0167847
-0.0100708	-0.0231934
-0.0335693	-0.0289917
-0.0592041	-0.0354004
-0.0808716	-0.0405884
-0.0991821	-0.0460815
-0.093689	-0.0527954
-0.0820923	-0.0585938
-0.0778198	-0.0610352
-0.00518799	-0.0570679
0.127258	-0.0527954
0.18219	-0.0515747
0.176392	-0.0473022
0.179443	-0.0354004
0.223999	-0.0198364
0.152893	-0.00854492
-0.0350952	-0.00518799
-0.16449	-0.010376
-0.231323	-0.0201416
-0.296631	-0.0323486
-0.328979	-0.0424194
-0.228577	-0.0457764
0.0167847	-0.0454712
0.250854	-0.0479126
0.324402	-0.0558472
0.214539	-0.0619507
0.0564575	-0.0582886
-0.0198364	-0.0460815
-0.00946045	-0.0335693
0.0527954	-0.0234985
0.0939941	-0.0161743
0.0692749	-0.00854492
-0.00610352	0.00213623
-0.0894165	0.0140381
-0.136108	0.0192261
-0.105591	0.0152588
-0.0473022	0.00976563
-0.0198364	0.00701904
-0.0241089	0.00488281
-0.0457764	-0.000610352
-0.0543213	-0.0131226
-0.0332642	-0.0344849
0.012207	-0.055542
0.0631714	-0.0653076
0.083313	-0.065918
0.0692749	-0.0646973
0.0390625	-0.0628662
0.00457764	-0.06073
-0.0250244	-0.0570679
-0.0411987	-0.0491333
-0.0463867	-0.0393677
-0.0494385	-0.0311279
-0.0421143	-0.0259399
-0.0115967	-0.0234985
0.0241089	-0.0204468
0.0460815	-0.0149536
0.0595093	-0.00640869
0.0656128	-0.000610352
0.0439453	-0.00152588
-0.00671387	-0.00396729
-0.0421143	-0.00457764
-0.0674438	-0.000915527
-0.0991821	0.00579834
-0.111694	0.0143433
-0.067749	0.0247192
0.0177002	0.0335693
0.0805664	0.0357056
0.120544	0.03479
0.131531	0.0387573
0.0976563	0.0442505
0.0292969	0.0457764
-0.0485229	0.0402832
-0.0964355	0.0296021
-0.088501	0.020752
-0.0317383	0.0180054
0.0119019	0.0201416
0.0170898	0.0219727
0.160217	0.0186157
0.20752	0.0088501
-0.144348	-0.00335693
-0.240784	-0.0115967
0.00823975	-0.0152588
-0.357666	-0.0198364
-0.525208	-0.0280762
0.367126	-0.0411987
0.918884	-0.0567627
0.705872	-0.0689697
0.0802612	-0.0738525
-0.487976	-0.0698853
-0.663147	-0.0579834
-0.492859	-0.0421143
-0.139771	-0.0250244
0.187988	-0.010376
0.331116	-0.000305176
0.265503	0.00549316
0.093689	0.00915527
-0.0375366	0.0088501
-0.0561523	0.00701904
-0.0231934	0.00946045
-0.00305176	0.0170898
-0.0256348	0.0274658
-0.0735474	0.0369263
-0.106201	0.0448608
-0.090332	0.0564575
-0.0149536	0.0769043
0.0750732	0.101013
0.128174	0.117798
0.132751	0.118408
0.0875854	0.110168
0.00976563	0.102844
-0.0610352	0.0967407
-0.100708	0.0900269
-0.113525	0.0811768
-0.114746	0.0680542
-0.100708	0.0509644
-0.0494385	0.0292969
0.0286865	0.0100708
0.0961304	0.00152588
0.112305	0.00366211
0.0769043	0.00823975
0.0250244	0.00762939
0.00274658	0.00244141
0.00640869	-0.000915527
0.0265503	-0.00152588
0.0363159	0
0	0
-0.057373	-0.00457764
-0.10498	-0.0115967
-0.107422	-0.020752
-0.0631714	-0.0314331
-0.00640869	-0.0402832
0.0650024	-0.045166
0.127563	-0.0469971
0.118713	-0.050354
0.0125122	-0.0552368
-0.127563	-0.0564575
-0.183716	-0.0524902
-0.0942993	-0.0457764
0.0759888	-0.0378418
0.226135	-0.0326538
0.263977	-0.0296021
0.183411	-0.0314331
0.0405884	-0.0396729
-0.0976563	-0.0482178
-0.158997	-0.0540161
-0.146484	-0.0619507
-0.113525	-0.0714111
-0.0842285	-0.0796509
-0.0619507	-0.0863647
-0.0280762	-0.0933838
0.0109863	-0.102539
0.0527954	-0.11322
0.0656128	-0.119934
0.0369263	-0.116577
0.00732422	-0.105286
0.0296021	-0.0933838
0.0738525	-0.0799561
0.0985718	-0.0601196
0.0836182	-0.0332642
0.0430298	-0.00366211
-0.00701904	0.0305176
-0.0656128	0.0738525
-0.107117	0.127869
-0.127258	0.190125
-0.145874	0.25116
-0.131226	0.303955
-0.093689	0.349731
-0.0512695	0.392151
-0.0192261	0.427856
0.0012207	0.447388
0.00610352	0.44342
0.0296021	0.41687
0.0616455	0.371094
0.0656128	0.308228
0.0439453	0.232849
0.0189209	0.148926
0.108032	0.0564575
0.175171	-0.0357056
0.43396	-0.116272
0.406189	-0.182495
-0.71167	-0.232544
-1.46576	-0.263367
-0.610352	-0.274963
1.14471	-0.270996
2.55646	-0.256958
2.43378	-0.237732
0.455627	-0.209656
-2.00623	-0.169678
-3.03497	-0.130005
-2.17163	-0.101013
-0.403748	-0.0827026
0.92865	-0.0732422
0.946045	-0.0692749
0.0631714	-0.0665283
-0.418091	-0.062561
0.0979614	-0.0628662
0.906372	-0.0665283
1.11938	-0.0686646
0.640564	-0.0637817
-0.130615	-0.0512695
-0.691528	-0.03479
-0.692444	-0.0158691
-0.310059	0.0012207
0.169373	0.0125122
0.512695	0.0189209
0.516052	0.0201416
0.19165	0.0125122
-0.215149	0.00183105
-0.471191	-0.00701904
-0.52948	-0.00976563
-0.38269	-0.00671387
-0.125427	-0.00183105
0.123291	-0.00183105
0.231018	-0.00579834
0.187683	-0.00823975
0.0921631	-0.00305176
0.0515747	0.0106812
0.0338745	0.0247192
0.0817871	0.0311279
0.0915527	0.0308228
0.0604248	0.0268555
-0.0201416	0.022583
-0.0805664	0.0222778
-0.0582886	0.0271606
-0.0109863	0.03479
0.0561523	0.0396729
0.0283813	0.043335
-0.126038	0.045166
-0.19989	0.039978
-0.0976563	0.0253296
0.090332	0.0115967
0.186768	0.00579834
0.133667	0.00579834
0.0338745	0.0088501
-0.0326538	0.0152588
-0.0616455	0.0253296
-0.062561	0.0363159
-0.012207	0.0494385
0.0238037	0.0619507
0.0250244	0.0708008
0.0341797	0.0793457
0.0561523	0.0912476
0.0247192	0.103149
-0.0396729	0.111084
-0.072937	0.11322
-0.0372314	0.108948
-0.000915527	0.101013
-0.0164795	0.0949097
-0.0344849	0.0967407
-0.0274658	0.108337
0.0167847	0.128174
0.0408936	0.149536
0.00762939	0.1651
-0.00762939	0.171814
-0.0161743	0.177307
-0.0454712	0.183105
-0.0289917	0.186462
0.012207	0.185242
0.06073	0.179138
0.0970459	0.169067
0.0531006	0.161133
-0.0231934	0.15686
-0.0750732	0.153503
-0.078125	0.151672
-0.0149536	0.151978
0.067749	0.15625
0.108643	0.164795
0.0872803	0.176086
0.00244141	0.186768
-0.0741577	0.193176
-0.118103	0.194702
-0.116882	0.187988
-0.0469971	0.172729
0.0253296	0.155334
0.039978	0.143127
0.0314331	0.137634
0.0305176	0.136719
0.0234985	0.133362
0.0131226	0.125732
0.0186157	0.121155
0.0540161	0.118713
0.0946045	0.117188
0.0827026	0.119934
-0.0320435	0.125427
-0.0814819	0.125122
-0.0476074	0.118103
-0.0167847	0.114136
-0.0320435	0.112
-0.0982666	0.105286
-0.0897217	0.0939941
0.0320435	0.0811768
0.137634	0.0653076
0.14679	0.0497437
0.0671387	0.0408936
-0.0570679	0.0350952
-0.173645	0.0204468
-0.211487	0.00183105
-0.151978	-0.00366211
-0.0643921	0.00244141
-0.0561523	0.00732422
-0.00457764	0.00427246
0.502319	-0.000915527
0.663757	0.0012207
0.12085	0.0112915
-0.42511	0.0201416
-0.61676	0.0186157
-0.448608	0.00488281
-0.0656128	-0.0125122
0.340576	-0.0256348
0.540466	-0.0341797
0.429993	-0.0418091
0.221558	-0.0531006
-0.112305	-0.0656128
-0.546875	-0.0714111
-0.554199	-0.0674438
-0.213013	-0.0540161
0.144043	-0.0338745
0.309753	-0.0161743
0.191345	-0.00610352
-0.0646973	0.00152588
-0.201721	0.00793457
-0.10437	0.0137329
0.149536	0.0143433
0.336609	0.0100708
0.317383	0.00396729
0.130005	0.00213623
-0.085144	0.00579834
-0.199585	0.0119019
-0.194397	0.0192261
-0.108643	0.0296021
-0.00366211	0.0448608
0.0314331	0.0552368
-0.000305176	0.0592041
-0.0280762	0.0631714
-0.0268555	0.0665283
-0.00518799	0.0646973
0.00976563	0.0570679
0.00244141	0.0463867
-0.0088501	0.0357056
0.00274658	0.0253296
0.022583	0.0149536
0.0228882	0.00427246
-0.00946045	-0.00549316
-0.0485229	-0.00854492
-0.045166	-0.00457764
-0.0219727	-0.000610352
0.0161743	-0.00152588
0.0604248	-0.00549316
0.0558472	-0.00762939
0.00183105	-0.00610352
-0.0393677	-0.00274658
-0.0216675	0.00305176
0.00549316	0.00671387
0.0280762	0.00640869
0.0418091	0.0088501
0.0177002	0.0149536
-0.0164795	0.0152588
-0.0134277	0.00976563
-0.0012207	0.00640869
0.0131226	0.0119019
0.0164795	0.0259399
-0.0088501	0.0344849
-0.0479126	0.0265503
-0.0576782	0.00701904
-0.0378418	-0.0131226
0.00793457	-0.0259399
0.0558472	-0.0311279
0.0628662	-0.0350952
0.0183105	-0.0405884
-0.0320435	-0.0515747
-0.0460815	-0.0653076
-0.0170898	-0.0753784
0.0152588	-0.078125
0.0195313	-0.0680542
0.027771	-0.0491333
0.0411987	-0.0283813
0.0247192	-0.00946045
0.0140381	0.00701904
-0.00579834	0.0198364
-0.0561523	0.0268555
-0.09552	0.0305176
-0.0900269	0.032959
-0.00701904	0.0338745
0.0646973	0.0323486
0.0924683	0.0274658
0.0927734	0.0198364
0.0561523	0.012207
-0.0198364	0.00549316
-0.0854492	-0.000305176
-0.0918579	-0.00366211
-0.0323486	-0.00335693
0.0311279	-0.00274658
0.0701904	-0.00793457
0.0732422	-0.0198364
0.0509644	-0.032959
-0.00701904	-0.0439453
-0.0585938	-0.0543213
-0.0769043	-0.0643921
-0.078125	-0.0750732
-0.0439453	-0.083313
-0.00244141	-0.0854492
0.0109863	-0.0820923
0.0372314	-0.0720215
0.0479126	-0.0561523
0.0241089	-0.0393677
0.000915527	-0.0250244
-0.012207	-0.0112915
-0.0131226	0.000610352
-0.00579834	0.00976563
-0.00823975	0.0137329
-0.0210571	0.0115967
-0.017395	0.0088501
0.00671387	0.0149536
0.0262451	0.0305176
0.0265503	0.0421143
0.0253296	0.0442505
0.0341797	0.0469971
0.0250244	0.0601196
0.00335693	0.0830078
-0.015564	0.107422
-0.0305176	0.123596
-0.0344849	0.128784
-0.0338745	0.133057
-0.0274658	0.137329
-0.0198364	0.137329
-0.0231934	0.133667
-0.0253296	0.126343
-0.0012207	0.114746
0.0436401	0.0997925
0.0708008	0.0811768
0.0643921	0.0579834
0.027771	0.0341797
-0.0161743	0.0146484
-0.0366211	-0.00244141
-0.0357056	-0.0180054
-0.012207	-0.0332642
0.00549316	-0.0479126
0.000610352	-0.0592041
-0.00976563	-0.065918
-0.0167847	-0.067749
-0.00610352	-0.0680542
0.0314331	-0.0653076
0.0601196	-0.0588989
0.0463867	-0.0552368
0.00579834	-0.0570679
-0.0228882	-0.0631714
-0.0146484	-0.067749
0.00396729	-0.0686646
0.00518799	-0.0692749
-0.00732422	-0.0744629
-0.0186157	-0.0827026
-0.0238037	-0.0891113
-0.03479	-0.0949097
-0.0506592	-0.0985718
-0.0521851	-0.101013
-0.0241089	-0.104065
0.0231934	-0.100098
0.0289917	-0.0875854
0.00152588	-0.0723267
-0.0289917	-0.0619507
-0.0485229	-0.0588989
-0.0283813	-0.0619507
0.0228882	-0.0674438
0.0814819	-0.0744629
0.130615	-0.0827026
0.136719	-0.0924683
0.0973511	-0.106506
0.0296021	-0.12085
-0.0286865	-0.124817
-0.0582886	-0.114746
-0.0537109	-0.0930786
-0.0335693	-0.0588989
-0.0323486	-0.0149536
-0.0619507	0.0408936
-0.0933838	0.110779
-0.105896	0.192261
-0.10437	0.279846
-0.101624	0.363159
-0.0875854	0.432129
-0.0701904	0.484009
-0.0430298	0.515442
0.0167847	0.518799
0.120239	0.489807
0.245056	0.434265
0.290833	0.354309
0.165405	0.250854
-0.149841	0.132751
-0.36377	0.0131226
-0.250549	-0.100708
0.219727	-0.203552
0.751343	-0.289612
0.518188	-0.350037
-0.205078	-0.382385
-0.334473	-0.395813
0.167847	-0.395508
0.605774	-0.381775
0.54657	-0.35614
-0.288391	-0.322876
-1.2796	-0.288086
-1.3031	-0.253601
-0.413818	-0.219727
0.513611	-0.184937
0.860901	-0.152588
0.272827	-0.126648
-0.888367	-0.101929
-1.43341	-0.0732422
-0.79071	-0.0463867
0.582275	-0.0292969
1.70135	-0.0238037
1.79901	-0.0253296
1.02173	-0.0259399
-0.0512695	-0.0250244
-0.823364	-0.0280762
-0.982971	-0.0378418
-0.623779	-0.050354
-0.0405884	-0.0628662
0.386353	-0.0704956
0.479736	-0.0683594
0.28656	-0.0546265
-0.0634766	-0.0384521
-0.343018	-0.0296021
-0.439148	-0.0280762
-0.346985	-0.0244141
-0.127563	-0.0158691
0.0662231	-0.00549316
0.144043	0.00183105
0.0991821	0.00244141
0.0390625	-0.00671387
0.0326538	-0.0210571
0.0396729	-0.0314331
0.0485229	-0.0305176
0.0518799	-0.0222778
0.00457764	-0.015564
-0.0241089	-0.0152588
0.00305176	-0.0192261
0.0341797	-0.0216675
-0.0134277	-0.0234985
-0.0671387	-0.0289917
-0.0769043	-0.0344849
-0.0674438	-0.038147
0.00640869	-0.0375366
0.105286	-0.0311279
0.159607	-0.0244141
0.105896	-0.0219727
0.0131226	-0.0186157
-0.0274658	-0.00946045
-0.0463867	0.00671387
-0.0408936	0.0271606
-0.0134277	0.0418091
-0.0292969	0.0427246
-0.0482178	0.0305176
-0.00976563	0.0112915
0.0405884	-0.00549316
0.0509644	-0.010376
0.0234985	-0.00488281
-0.0491333	0.00579834
-0.0814819	0.0201416
-0.0161743	0.0390625
0.0534058	0.0637817
0.0500488	0.0985718
-0.00640869	0.139771
-0.045166	0.180359
-0.0598145	0.213623
-0.06073	0.231934
-0.00762939	0.229492
0.0570679	0.212402
0.0918579	0.19165
0.093689	0.169373
0.0378418	0.143127
-0.0424194	0.116272
-0.0814819	0.0958252
-0.055542	0.0857544
-0.0265503	0.0875854
-0.0274658	0.0976563
-0.0250244	0.111389
0.00976563	0.126343
0.057373	0.141907
0.101013	0.155945
0.0933838	0.166931
0.00732422	0.170288
-0.0909424	0.165405
-0.105286	0.157471
-0.0564575	0.150757
-0.0161743	0.145264
0.0299072	0.137939
0.0592041	0.13031
0.0753784	0.127563
0.0527954	0.130005
-0.0180054	0.133972
-0.065918	0.137024
-0.0628662	0.139771
-0.050354	0.140991
-0.027771	0.139465
0.00701904	0.134888
0.0256348	0.128479
0.027771	0.125122
0.0253296	0.128479
0.00823975	0.136108
0.0210571	0.13916
0.0457764	0.136719
0.06073	0.1297
0.0506592	0.116882
-0.0167847	0.101318
-0.0646973	0.0842285
-0.0704956	0.067749
-0.0534058	0.0494385
-0.0167847	0.0271606
-0.00396729	0.00549316
-0.00518799	-0.0106812
-0.0195313	-0.0222778
-0.0375366	-0.0302124
-0.0109863	-0.0344849
0.0125122	-0.0357056
0.0271606	-0.0320435
0.0262451	-0.0192261
-0.0341797	0.0012207
-0.133972	0.0210571
-0.111389	0.0317383
0.0167847	0.0320435
0.209961	0.0299072
0.386047	0.0350952
0.380249	0.0457764
0.177307	0.0549316
-0.231628	0.057373
-0.553284	0.0534058
-0.517578	0.045166
-0.257874	0.0338745
0.0296021	0.0238037
0.212097	0.0164795
0.285645	0.00762939
0.253601	-0.00335693
0.15686	-0.012207
0.0973511	-0.0192261
0.0527954	-0.0234985
0.00183105	-0.0247192
-0.0421143	-0.0228882
-0.0796509	-0.0192261
-0.102539	-0.0195313
-0.108948	-0.0238037
-0.0878906	-0.0262451
-0.067749	-0.0219727
-0.0497437	-0.0119019
-0.00335693	-0.00152588
0.0415039	0.00366211
0.0637817	0.00549316
0.0561523	0.0106812
0.0198364	0.0192261
-0.0393677	0.0262451
-0.0701904	0.0302124
-0.0405884	0.0338745
0.0228882	0.0393677
0.0778198	0.0460815
0.0872803	0.0537109
0.043335	0.0628662
-0.0088501	0.0689697
-0.0521851	0.0674438
-0.0488281	0.0592041
-0.00823975	0.0527954
0.0430298	0.0506592
0.0784302	0.0497437
0.0576782	0.0442505
-0.0088501	0.0320435
-0.0634766	0.0167847
-0.0708008	0.00610352
-0.0531006	-0.000610352
-0.0189209	0.000305176
0.0161743	0.0106812
0.0408936	0.0241089
0.0338745	0.0338745
0.00640869	0.0369263
-0.00244141	0.0320435
-0.0100708	0.0222778
-0.0088501	0.0125122
0.00457764	0.000305176
0.00976563	-0.0152588
-0.00305176	-0.032959
-0.0323486	-0.0491333
-0.0469971	-0.062561
-0.0442505	-0.0720215
-0.0561523	-0.0726318
-0.0500488	-0.0619507
-0.00488281	-0.0424194
0.0427246	-0.0177002
0.0747681	0.00579834
0.0759888	0.0216675
0.0534058	0.0314331
0.0177002	0.0402832
-0.0204468	0.0476074
-0.0256348	0.0473022
-0.00854492	0.0369263
-0.0109863	0.0204468
-0.0280762	0.00671387
-0.0247192	0
-0.0271606	0.000610352
-0.0164795	0.00396729
0.0180054	0.00244141
0.050354	-0.00488281
0.072937	-0.0128174
0.0585938	-0.0183105
0.0119019	-0.0189209
-0.022583	-0.0161743
-0.0280762	-0.0119019
-0.0326538	-0.00976563
-0.0332642	-0.0131226
-0.0222778	-0.0204468
-0.00579834	-0.0247192
0.0143433	-0.0222778
0.0265503	-0.0137329
0.017395	-0.00152588
-0.0192261	0.0109863
-0.0476074	0.0195313
-0.0317383	0.0201416
0.015564	0.0180054
0.039978	0.0186157
0.0463867	0.0210571
0.032959	0.0241089
-0.0143433	0.0271606
-0.0628662	0.0292969
-0.0714111	0.0271606
-0.0302124	0.0213623
0.0280762	0.015564
0.0476074	0.0128174
0.0140381	0.012207
-0.0140381	0.0100708
-0.00274658	0.0112915
0.0128174	0.0177002
0.0494385	0.0296021
0.0723267	0.045166
0.0302124	0.0570679
-0.0473022	0.0634766
-0.0872803	0.0726318
-0.0744629	0.0842285
-0.0231934	0.093689
0.00579834	0.0985718
0.00915527	0.0979614
0.0137329	0.0927734
0.0131226	0.0863647
0.0158691	0.0808716
-0.00335693	0.0778198
-0.0326538	0.0762939
0.0466919	0.0769043
0.0683594	0.0811768
-0.108337	0.0909424
-0.122681	0.101929
0.0387573	0.10376
0.213623	0.0946045
0.232544	0.0784302
0.0149536	0.0579834
-0.193176	0.0384521
-0.212402	0.0231934
-0.114746	0.0131226
-0.0164795	0.00274658
0.0567627	-0.0149536
0.0961304	-0.0354004
0.133972	-0.0485229
-0.0317383	-0.0540161
-0.10437	-0.0579834
0.0195313	-0.06073
0.112305	-0.0643921
0.177002	-0.0732422
0.120239	-0.0802612
-0.0137329	-0.0836182
-0.174866	-0.0842285
-0.288086	-0.0827026
-0.21759	-0.0762939
-0.0119019	-0.0613403
0.159912	-0.0469971
0.227966	-0.0402832
0.152893	-0.0360107
-0.0323486	-0.0311279
-0.156555	-0.0265503
-0.184937	-0.0271606
-0.127258	-0.0363159
-0.0228882	-0.0512695
0.0628662	-0.0662231
0.105896	-0.0823975
0.102844	-0.0949097
0.0778198	-0.0982666
0.0442505	-0.0924683
0.0274658	-0.0817871
0.0228882	-0.0726318
0.0247192	-0.0650024
-0.000305176	-0.0588989
-0.0558472	-0.0494385
-0.072937	-0.0289917
-0.0198364	0.000610352
0.067749	0.0366211
0.100403	0.0811768
0.0622559	0.13916
-0.0186157	0.206299
-0.0930786	0.274048
-0.133667	0.340576
-0.138245	0.402527
-0.106812	0.454102
-0.0598145	0.488892
-0.0259399	0.497131
0.010376	0.476379
0.0201416	0.42572
0.00366211	0.345764
0.0146484	0.241089
0.0857544	0.129395
0.224609	0.0286865
0.406189	-0.0592041
0.307922	-0.135498
0.275879	-0.197754
-0.0674438	-0.241089
-1.4917	-0.260925
-2.40021	-0.262756
-1.33331	-0.254517
1.02875	-0.237732
3.29315	-0.220032
3.95782	-0.207825
2.08008	-0.195313
-1.10748	-0.175781
-3.27026	-0.155334
-3.09723	-0.13855
-1.23291	-0.127258
0.432434	-0.119019
0.71228	-0.111389
0.1828	-0.100403
0.0448608	-0.0823975
0.602112	-0.0595093
1.10657	-0.038147
0.943909	-0.0241089
0.222778	-0.0192261
-0.582581	-0.0201416
-0.987549	-0.020752
-0.812988	-0.0180054
-0.210266	-0.0128174
0.445557	-0.00793457
0.779419	-0.00793457
0.655518	-0.012207
0.194092	-0.0164795
-0.333252	-0.020752
-0.647278	-0.0244141
-0.603943	-0.0250244
-0.319214	-0.020752
-0.0247192	-0.017395
0.176697	-0.0164795
0.242004	-0.00854492
0.171509	0.00610352
0.0900269	0.0195313
0.0793457	0.0308228
0.0985718	0.0344849
0.0735474	0.0320435
0.00335693	0.0305176
-0.038147	0.0314331
-0.0341797	0.0317383
-0.0231934	0.027771
-0.0500488	0.0189209
-0.0521851	0.00549316
-0.0167847	-0.00854492
0.0253296	-0.0189209
0.0674438	-0.0210571
0.0820923	-0.0158691
0.0354004	-0.00762939
0.00152588	0.0012207
0.0137329	0.0134277
0.0137329	0.0259399
0.00671387	0.0375366
-0.0180054	0.0485229
-0.0253296	0.0570679
-0.0119019	0.0579834
-0.055542	0.0485229
-0.142212	0.0363159
-0.144653	0.0302124
-0.0253296	0.032959
0.0976563	0.0350952
0.115051	0.0308228
0.0765991	0.0256348
0.0506592	0.0265503
0.0335693	0.038147
-0.0149536	0.0531006
-0.103455	0.0613403
-0.157166	0.0637817
-0.100403	0.0643921
0.0234985	0.0671387
0.0683594	0.0720215
0.072937	0.0820923
0.0857544	0.0961304
0.0796509	0.107117
0.0527954	0.113831
-0.0137329	0.121765
-0.0738525	0.136719
-0.0979614	0.157471
-0.0848389	0.179138
-0.00335693	0.194397
